trade_idx,underlying,entry_date,expiry,date,leg,strike,close,volume,oi,num_trades,notional_lakh,traded_value_inr,avg_trade_inr,our_share_of_traded
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-11,wce_long,24300,20.55,2012,35555,1172.0,3180416024.5,2687529.0,2293.0,0.002
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-11,wpe_long,21850,24.05,382,69875,264.0,544388458.25,597162.0,2262.0,0.0186
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-12,ce_short,24000,54.9,5195,114335,2969.0,8122117487.25,18538358.0,6244.0,0.0005
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-12,pe_short,22150,23.9,2586,14040,1118.0,3719815690.5,4017351.0,3593.0,0.0036
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-12,wce_long,24300,21.95,3287,25480,2132.0,5196215004.5,4689727.0,2200.0,0.0011
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-12,wpe_long,21850,17.15,2437,44915,1594.0,3472275914.25,2716646.0,1704.0,0.0041
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-13,ce_short,24000,34.35,4809,117650,3144.0,7516423177.25,10737295.0,3415.0,0.0009
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-13,pe_short,22150,19.45,106,13390,87.0,152406621.25,134010.0,1540.0,0.1079
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-13,wce_long,24300,12.25,959,24115,571.0,1515695941.5,763604.0,1337.0,0.0069
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-13,wpe_long,21850,13.55,207,42965,140.0,294856136.25,182315.0,1302.0,0.061
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-17,ce_short,24000,56.5,7825,165555,5061.0,12234214476.25,28737312.0,5678.0,0.0004
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-17,pe_short,22150,7.35,794,12285,510.0,1141082390.5,379334.0,744.0,0.0381
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-17,wce_long,24300,16.05,982,21905,568.0,1552044724.75,1024472.0,1804.0,0.0051
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-17,wpe_long,21850,4.6,518,45435,264.0,737566956.75,154882.0,587.0,0.0718
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-18,ce_short,24000,203.6,13403,127465,10139.0,21038382417.0,177375302.0,17494.0,0.0001
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-18,pe_short,22150,3.95,664,4225,352.0,954011171.75,170482.0,484.0,0.0848
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-18,wce_long,24300,74.5,9964,124930,6804.0,15772721188.25,48250670.0,7092.0,0.0001
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-18,wpe_long,21850,3.25,865,41860,423.0,1231500731.5,182731.0,432.0,0.0609
5,FINNIFTY,2025-05-09,2025-05-29,2025-05-09,ce_short,26500,128.9,2505,122980,1786.0,4338839956.75,20988142.0,11751.0,0.0018
