datetime,open,high,low,close,volume
2026-05-19 11:30:00+0530,1189.1,1190,1186.6,1188.7,1187639
2026-05-19 11:45:00+0530,1188.8,1189.9,1187.4,1189.5,919791
2026-05-19 12:00:00+0530,1189.8,1189.9,1186.2,1187.2,1257662
2026-05-19 12:15:00+0530,1187.3,1189.2,1185.6,1187,1058816
2026-05-19 12:30:00+0530,1187.3,1189,1186.1,1188.4,901158
2026-05-19 12:45:00+0530,1188.5,1189.2,1187.5,1188.8,982654
2026-05-19 13:00:00+0530,1188.9,1191.5,1188.4,1189.8,1059822
2026-05-19 13:15:00+0530,1189.9,1190.5,1189.3,1189.6,1099169
2026-05-19 13:30:00+0530,1189.5,1190.6,1186.1,1186.1,1277717
2026-05-19 13:45:00+0530,1186.2,1188.8,1184.5,1185.8,1292613
2026-05-19 14:00:00+0530,1185.9,1190.9,1185.6,1190.7,991168
2026-05-19 14:15:00+0530,1190.9,1193.5,1190,1190,1344319
2026-05-19 14:30:00+0530,1190,1193.9,1189,1193.2,690045
2026-05-19 14:45:00+0530,1193,1196.2,1192,1196,1179607
2026-05-19 15:00:00+0530,1196.1,1198.4,1195,1198.2,2273324
2026-05-19 15:15:00+0530,1198.1,1198.3,1193,1194,2030824
2026-05-20 09:15:00+0530,1187,1201,1184.9,1199.9,1556405
2026-05-20 09:30:00+0530,1199.8,1206,1199.6,1203.2,901863
2026-05-20 09:45:00+0530,1203.3,1206.9,1201.8,1203.9,742363
2026-05-20 10:00:00+0530,1204.1,1205,1195,1195.8,643488
2026-05-20 10:15:00+0530,1196,1197.6,1192.4,1195.2,497571
2026-05-20 10:30:00+0530,1195.4,1196.4,1193.9,1195,369565
2026-05-20 10:45:00+0530,1195.1,1197.9,1193.4,1196.1,697324
2026-05-20 11:00:00+0530,1196.1,1196.9,1194.1,1195.1,615624
2026-05-20 11:15:00+0530,1195,1195.6,1192,1192.9,514521
2026-05-20 11:30:00+0530,1192.5,1193,1189.5,1190.1,375905
2026-05-20 11:45:00+0530,1190.3,1194.4,1189.3,1191.4,388101
2026-05-20 12:00:00+0530,1191.6,1193.8,1189.4,1192.8,379283
2026-05-20 12:15:00+0530,1192.9,1193.3,1191,1191.5,357662
2026-05-20 12:30:00+0530,1191.3,1193.1,1190.9,1191.2,331400
2026-05-20 12:45:00+0530,1191.3,1192.9,1190.3,1192.5,370445
2026-05-20 13:00:00+0530,1192.7,1194.2,1191.2,1192.4,550455
2026-05-20 13:15:00+0530,1192.3,1193.6,1190.3,1191,559131
2026-05-20 13:30:00+0530,1191,1193.5,1190.9,1193.3,436736
2026-05-20 13:45:00+0530,1193.4,1195.5,1193.3,1194.3,446783
2026-05-20 14:00:00+0530,1194.2,1198.6,1192.6,1197.2,324044
2026-05-20 14:15:00+0530,1197.2,1198.5,1196.2,1197.6,316893
2026-05-20 14:30:00+0530,1197.7,1199.1,1196.1,1198.8,379102
2026-05-20 14:45:00+0530,1198.9,1199.1,1195.2,1195.2,428202
2026-05-20 15:00:00+0530,1195.3,1197.9,1193.7,1197.1,1169309
2026-05-20 15:15:00+0530,1197,1197.3,1185.7,1189.2,1676911
2026-05-21 09:15:00+0530,1196.1,1201.8,1189,1192.2,1040445
2026-05-21 09:30:00+0530,1193,1193.9,1187.3,1191,390493
2026-05-21 09:45:00+0530,1191,1195.4,1190.2,1191.5,382682
2026-05-21 10:00:00+0530,1191.2,1191.6,1189.1,1189.6,255479
2026-05-21 10:15:00+0530,1189.5,1192,1188.4,1189.5,318840
2026-05-21 10:30:00+0530,1189,1190,1183.5,1185.8,451860
2026-05-21 10:45:00+0530,1185.5,1187.4,1183.8,1184.8,279398
2026-05-21 11:00:00+0530,1185,1189,1183.9,1186,256646
2026-05-21 11:15:00+0530,1186.2,1189.4,1183,1188.3,339043
2026-05-21 11:30:00+0530,1188.3,1190.2,1187.1,1188.1,270412
2026-05-21 11:45:00+0530,1188.1,1189.8,1186.5,1189.6,202186
2026-05-21 12:00:00+0530,1189.7,1190.7,1187.9,1188,336884
2026-05-21 12:15:00+0530,1188.1,1188.1,1185.3,1185.7,285910
2026-05-21 12:30:00+0530,1185.4,1186.6,1183.2,1185.7,216616
2026-05-21 12:45:00+0530,1185.7,1186,1183.1,1185.2,232212
2026-05-21 13:00:00+0530,1185.3,1186.4,1183.8,1184.2,229074
2026-05-21 13:15:00+0530,1184.3,1184.8,1180.8,1181.8,244946
2026-05-21 13:30:00+0530,1182,1184,1181.5,1183.8,302597
2026-05-21 13:45:00+0530,1183.8,1185.5,1183,1184.7,332632
2026-05-21 14:00:00+0530,1184.8,1185.2,1180.3,1180.9,378411
2026-05-21 14:15:00+0530,1180.9,1182.5,1179.2,1181.2,240361
2026-05-21 14:30:00+0530,1181.5,1184,1178.3,1178.9,493069
2026-05-21 14:45:00+0530,1178.8,1181.6,1178.2,1181.5,399142
2026-05-21 15:00:00+0530,1181.5,1183.8,1180.1,1180.4,1211824
2026-05-21 15:15:00+0530,1180.5,1183.1,1177,1178.2,897778
2026-05-22 09:15:00+0530,1182.5,1187,1172.5,1174.9,683045
2026-05-22 09:30:00+0530,1175,1181.9,1175,1178.3,373992
2026-05-22 09:45:00+0530,1178.7,1183.1,1175.4,1181,323231
2026-05-22 10:00:00+0530,1181,1182.6,1179.1,1179.5,294636
2026-05-22 10:15:00+0530,1179.9,1183.2,1176.5,1182,316008
2026-05-22 10:30:00+0530,1182,1191.8,1181.9,1189.4,318380
2026-05-22 10:45:00+0530,1189.6,1190,1186.6,1187,238521
2026-05-22 11:00:00+0530,1187.4,1187.6,1184.8,1186.4,242642
2026-05-22 11:15:00+0530,1186.2,1187.8,1185,1186.5,247793
2026-05-22 11:30:00+0530,1186.5,1187.3,1183.4,1185.9,316961
2026-05-22 11:45:00+0530,1185.8,1187.5,1184.5,1186,361109
2026-05-22 12:00:00+0530,1186.4,1186.4,1182.9,1184.6,414000
2026-05-22 12:15:00+0530,1184.6,1185.4,1181.3,1181.5,300002
2026-05-22 12:30:00+0530,1181.5,1181.8,1179.3,1181.1,226941
2026-05-22 12:45:00+0530,1181.1,1182.8,1180,1180,200150
2026-05-22 13:00:00+0530,1180,1180.8,1178.3,1179.1,196228
2026-05-22 13:15:00+0530,1179.2,1179.7,1176,1177.8,252801
2026-05-22 13:30:00+0530,1177.6,1178,1175.7,1177.4,255330
2026-05-22 13:45:00+0530,1177.4,1179.6,1175.4,1176,292504
